lat,lon,count
40.613,-74.074,1
40.613,-74.097,1
40.613,-74.107,1
40.613,-74.119,1
40.613,-74.12,1
40.613,-74.131,1
40.613,-74.132,1
40.613,-74.141,14
40.613,-74.143,1
40.613,-74.149,1
40.613,-74.152,1
40.613,-74.214,1
40.613,-74.256,2
40.613,-74.289,1
40.613,-74.295,2
40.613,-74.313,1
40.613,-74.504,1
40.613,-75.356,1
40.614,-73.717,1
40.614,-73.754,1
40.614,-73.768,1
40.614,-73.774,1
40.614,-73.883,2
40.614,-73.897,2
40.614,-73.912,2
40.614,-73.916,1
40.614,-73.918,1
40.614,-73.919,1
40.614,-73.927,3
40.614,-73.944,2
40.614,-73.948,1
40.614,-73.951,1
40.614,-73.953,1
40.614,-73.954,2
40.614,-73.957,2
40.614,-73.96,1
40.614,-73.961,1
40.614,-73.963,8
40.614,-73.969,2
40.614,-73.97,1
40.614,-73.971,2
40.614,-73.973,1
40.614,-73.974,5
40.614,-73.975,3
40.614,-73.978,2
40.614,-73.981,12
40.614,-73.982,4
40.614,-73.985,2
40.614,-73.986,1
40.614,-73.988,1
40.614,-73.99,1
40.614,-73.992,1
40.614,-73.993,1
40.614,-73.995,1
40.614,-73.996,4
40.614,-73.997,2
40.614,-74.007,8
40.614,-74.013,1
40.614,-74.014,10
40.614,-74.023,1
40.614,-74.028,1
40.614,-74.03,1
40.614,-74.032,4
40.614,-74.033,4
40.614,-74.037,3
40.614,-74.039,1
40.614,-74.07,1
40.614,-74.082,2
40.614,-74.086,1
40.614,-74.114,1
40.614,-74.12,1
40.614,-74.122,2
40.614,-74.135,1
40.614,-74.158,1
40.614,-74.172,1
40.614,-74.203,1
40.614,-74.232,1
40.614,-74.322,1
40.614,-74.455,1
40.614,-74.462,1
40.615,-73,1
40.615,-73.379,1
40.615,-73.397,1
40.615,-73.699,11
40.615,-73.721,1
40.615,-73.736,1
40.615,-73.82,1
40.615,-73.822,1
40.615,-73.84,1
40.615,-73.876,1
40.615,-73.897,1
40.615,-73.911,1
40.615,-73.914,5
40.615,-73.922,1
40.615,-73.923,19
40.615,-73.926,2
40.615,-73.928,2
40.615,-73.929,1
40.615,-73.936,1
40.615,-73.939,1
40.615,-73.946,1
40.615,-73.95,2
40.615,-73.954,4
40.615,-73.959,1
40.615,-73.96,5
40.615,-73.961,1
40.615,-73.963,11
40.615,-73.964,3
40.615,-73.968,1
40.615,-73.969,3
40.615,-73.972,2
40.615,-73.974,3
40.615,-73.975,1
40.615,-73.976,2
40.615,-73.98,3
40.615,-73.981,1
40.615,-73.982,1
40.615,-73.984,1
40.615,-73.988,2
40.615,-73.995,2
40.615,-74.001,1
40.615,-74.002,2
40.615,-74.005,1
40.615,-74.006,4
40.615,-74.01,1
40.615,-74.011,1
40.615,-74.015,1
40.615,-74.023,2
40.615,-74.024,5
40.615,-74.025,1
40.615,-74.027,1
40.615,-74.028,1
40.615,-74.031,2
40.615,-74.032,4
40.615,-74.034,1
40.615,-74.035,5
40.615,-74.036,1
40.615,-74.037,2
40.615,-74.038,9
40.615,-74.062,2
40.615,-74.065,1
40.615,-74.073,1
40.615,-74.087,1
40.615,-74.103,3
40.615,-74.109,1
40.615,-74.124,1
40.615,-74.13,1
40.615,-74.134,1
40.615,-74.135,1
40.615,-74.138,1
40.615,-74.141,1
40.615,-74.144,1
40.615,-74.174,1
40.615,-74.235,1
40.615,-74.244,1
40.615,-74.38,1
40.615,-74.445,1
40.616,-73.003,1
40.616,-73.39,2
40.616,-73.4,1
40.616,-73.405,1
40.616,-73.698,1
40.616,-73.73,2
40.616,-73.747,1
40.616,-73.777,1
40.616,-73.806,21
40.616,-73.807,1
40.616,-73.823,1
40.616,-73.828,1
40.616,-73.832,1
40.616,-73.84,6
40.616,-73.865,1
40.616,-73.878,1
40.616,-73.897,1
40.616,-73.9,1
40.616,-73.914,3
40.616,-73.915,1
40.616,-73.92,2
40.616,-73.921,1
40.616,-73.922,1
40.616,-73.924,11
40.616,-73.927,2
40.616,-73.929,1
40.616,-73.93,3
40.616,-73.935,1
40.616,-73.937,1
40.616,-73.939,1
40.616,-73.94,3
40.616,-73.942,1
40.616,-73.945,5
40.616,-73.946,1
40.616,-73.948,1
40.616,-73.955,4
40.616,-73.956,1
40.616,-73.958,1
40.616,-73.959,1
40.616,-73.96,1
40.616,-73.963,3
40.616,-73.964,3
40.616,-73.969,2
40.616,-73.971,1
40.616,-73.973,2
40.616,-73.974,26
40.616,-73.975,288
40.616,-73.976,4
40.616,-73.977,1
40.616,-73.979,2
40.616,-73.98,2
40.616,-73.984,1
40.616,-73.985,3
40.616,-73.986,1
40.616,-73.987,1
40.616,-73.988,2
40.616,-73.989,1
40.616,-73.993,5
40.616,-73.994,1
40.616,-73.999,1
40.616,-74,1
40.616,-74.001,1
40.616,-74.005,2
40.616,-74.015,1
40.616,-74.017,3
40.616,-74.025,1
40.616,-74.026,29
40.616,-74.027,2
40.616,-74.029,6
40.616,-74.031,24
40.616,-74.032,3
40.616,-74.037,1
40.616,-74.038,1
40.616,-74.095,1
40.616,-74.101,1
40.616,-74.102,1
40.616,-74.103,2
40.616,-74.123,1
40.616,-74.13,1
40.616,-74.139,1
40.616,-74.158,1
40.616,-74.172,1
40.616,-74.196,1
40.616,-74.221,1
40.616,-74.242,1
40.616,-74.287,1
40.617,-73.078,1
40.617,-73.12,1
40.617,-73.396,1
40.617,-73.568,1
40.617,-73.679,1
40.617,-73.777,1
40.617,-73.811,1
40.617,-73.828,1
40.617,-73.837,1
40.617,-73.865,1
40.617,-73.876,1
40.617,-73.884,1
40.617,-73.893,1
40.617,-73.895,1
40.617,-73.901,1
40.617,-73.904,1
40.617,-73.91,1
40.617,-73.914,1
40.617,-73.917,17
40.617,-73.924,1
40.617,-73.926,1
40.617,-73.931,2
40.617,-73.936,1
40.617,-73.94,2
40.617,-73.944,2
40.617,-73.945,9
40.617,-73.947,1
40.617,-73.955,4
40.617,-73.959,1
40.617,-73.961,1
40.617,-73.964,13
40.617,-73.965,1
40.617,-73.966,1
40.617,-73.967,1
40.617,-73.968,17
40.617,-73.969,18
40.617,-73.97,4
40.617,-73.971,3
40.617,-73.972,45
40.617,-73.973,8
40.617,-73.974,40
40.617,-73.975,98
40.617,-73.977,2
40.617,-73.978,9
40.617,-73.979,6
40.617,-73.98,1
40.617,-73.981,3
40.617,-73.982,1
40.617,-73.984,1
40.617,-73.985,40
40.617,-73.986,3
40.617,-73.988,2
40.617,-73.989,2
40.617,-73.99,1
40.617,-73.992,2
40.617,-73.993,2
40.617,-73.996,2
40.617,-73.998,1
40.617,-74,1
40.617,-74.003,1
40.617,-74.018,13
40.617,-74.019,2
40.617,-74.022,2
40.617,-74.025,1
40.617,-74.026,2
40.617,-74.027,19
40.617,-74.028,12
40.617,-74.029,4
40.617,-74.03,7
40.617,-74.031,12
40.617,-74.032,1
40.617,-74.034,8
40.617,-74.036,2
40.617,-74.038,1
40.617,-74.039,1
40.617,-74.046,1
40.617,-74.047,2
40.617,-74.068,1
40.617,-74.075,1
40.617,-74.079,1
40.617,-74.087,1
40.617,-74.091,1
40.617,-74.107,1
40.617,-74.108,1
40.617,-74.111,1
40.617,-74.118,1
40.617,-74.136,2
40.617,-74.177,1
40.617,-74.178,1
40.617,-74.196,1
40.617,-74.219,1
40.617,-74.221,1
40.617,-74.23,1
40.617,-74.263,1
40.618,-73.721,1
40.618,-73.724,2
40.618,-73.725,1
40.618,-73.795,4
40.618,-73.796,1
40.618,-73.797,1
40.618,-73.798,1
40.618,-73.829,1
40.618,-73.841,1
40.618,-73.846,11
40.618,-73.864,1
40.618,-73.872,1
40.618,-73.897,13
40.618,-73.901,1
40.618,-73.903,1
40.618,-73.917,1
40.618,-73.932,2
40.618,-73.941,1
40.618,-73.943,1
40.618,-73.945,2
40.618,-73.951,1
40.618,-73.954,1
40.618,-73.955,1
40.618,-73.956,2
40.618,-73.957,2
40.618,-73.958,6
40.618,-73.959,7
40.618,-73.96,2
40.618,-73.961,3
40.618,-73.962,4
40.618,-73.963,4
40.618,-73.964,23
40.618,-73.965,1
40.618,-73.966,2
40.618,-73.968,1
40.618,-73.969,4
40.618,-73.974,7
40.618,-73.975,147
40.618,-73.977,2
40.618,-73.978,2
40.618,-73.98,5
40.618,-73.984,1
40.618,-73.985,1
40.618,-73.988,2
40.618,-73.989,1
40.618,-73.991,2
40.618,-73.992,2
40.618,-73.999,5
40.618,-74,2
40.618,-74.003,1
40.618,-74.004,1
40.618,-74.008,1
40.618,-74.015,1
40.618,-74.017,3
40.618,-74.018,1
40.618,-74.02,4
40.618,-74.021,5
40.618,-74.022,5
40.618,-74.023,1
40.618,-74.024,2
40.618,-74.025,5
40.618,-74.029,8
40.618,-74.03,15
40.618,-74.031,2
40.618,-74.032,2
40.618,-74.033,7
40.618,-74.034,1
40.618,-74.036,1
40.618,-74.037,3
40.618,-74.038,1
40.618,-74.039,3
40.618,-74.041,2
40.618,-74.085,1
40.618,-74.089,1
40.618,-74.134,1
40.618,-74.136,1
40.618,-74.145,1
40.618,-74.162,1
40.618,-74.17,1
40.618,-74.19,1
40.618,-74.207,1
40.618,-74.421,1
40.618,-74.447,1
40.619,-73.128,1
40.619,-73.219,1
40.619,-73.284,1
40.619,-73.728,2
40.619,-73.733,2
40.619,-73.734,1
40.619,-73.741,1
40.619,-73.795,1
40.619,-73.796,1
40.619,-73.797,1
40.619,-73.8,1
40.619,-73.829,1
40.619,-73.868,1
40.619,-73.885,1
40.619,-73.893,10
40.619,-73.92,1
40.619,-73.921,2
40.619,-73.922,1
40.619,-73.923,1
40.619,-73.927,6
40.619,-73.928,1
40.619,-73.932,1
40.619,-73.933,9
40.619,-73.939,1
40.619,-73.941,1
40.619,-73.942,1
40.619,-73.943,1
40.619,-73.945,3
40.619,-73.949,1
40.619,-73.952,1
40.619,-73.955,3
40.619,-73.962,19
40.619,-73.964,3
40.619,-73.969,11
40.619,-73.97,4
40.619,-73.974,3
40.619,-73.975,95
40.619,-73.976,2
40.619,-73.977,3
40.619,-73.982,3
40.619,-73.983,4
40.619,-73.986,1
40.619,-73.989,2
40.619,-73.99,12
40.619,-73.991,1
40.619,-73.994,3
40.619,-73.995,1
40.619,-73.999,2
40.619,-74.001,1
40.619,-74.005,1
40.619,-74.016,1
40.619,-74.017,1
40.619,-74.018,2
40.619,-74.021,3
40.619,-74.022,14
40.619,-74.023,6
40.619,-74.024,4
40.619,-74.025,1
40.619,-74.026,2
40.619,-74.027,2
40.619,-74.028,4
40.619,-74.029,1
40.619,-74.03,13
40.619,-74.031,1
40.619,-74.032,6
40.619,-74.033,8
40.619,-74.035,1
40.619,-74.036,2
40.619,-74.037,2
40.619,-74.04,4
40.619,-74.041,1
40.619,-74.066,1
40.619,-74.07,1
40.619,-74.085,1
40.619,-74.118,1
40.619,-74.134,1
40.619,-74.163,1
40.619,-74.179,1
40.62,-73.421,1
40.62,-73.559,1
40.62,-73.72,2
40.62,-73.734,6
40.62,-73.778,19
40.62,-73.783,1
40.62,-73.798,1
40.62,-73.837,1
40.62,-73.86,1
40.62,-73.872,1
40.62,-73.878,6
40.62,-73.885,1
40.62,-73.898,1
40.62,-73.903,1
40.62,-73.911,1
40.62,-73.917,3
40.62,-73.933,2
40.62,-73.934,3
40.62,-73.935,1
40.62,-73.937,1
40.62,-73.938,1
40.62,-73.945,2
40.62,-73.946,2
40.62,-73.951,1
40.62,-73.955,22
40.62,-73.956,1
40.62,-73.958,4
40.62,-73.959,3
40.62,-73.96,1
40.62,-73.962,33
40.62,-73.963,1
40.62,-73.964,20
40.62,-73.965,3
40.62,-73.967,2
40.62,-73.969,3
40.62,-73.97,8
40.62,-73.973,6
40.62,-73.975,31
40.62,-73.976,5
40.62,-73.98,1
40.62,-73.982,2
40.62,-73.983,2
40.62,-73.984,1
40.62,-73.985,1
40.62,-73.987,3
40.62,-73.989,5
40.62,-73.99,3
40.62,-73.991,2
40.62,-73.992,1
40.62,-73.993,3
40.62,-74,1
40.62,-74.004,1
40.62,-74.007,2
40.62,-74.008,1
40.62,-74.01,2
40.62,-74.011,1
40.62,-74.012,1
40.62,-74.015,1
40.62,-74.018,2
40.62,-74.019,1
40.62,-74.02,1
40.62,-74.023,12
40.62,-74.024,17
40.62,-74.025,4
40.62,-74.027,1
40.62,-74.028,3
40.62,-74.029,3
40.62,-74.03,5
40.62,-74.032,4
40.62,-74.033,4
40.62,-74.034,1
40.62,-74.035,2
40.62,-74.036,1
40.62,-74.038,1
40.62,-74.039,3
40.62,-74.04,3
40.62,-74.041,1
40.62,-74.062,1
40.62,-74.072,1
40.62,-74.101,1
40.62,-74.114,1
40.62,-74.149,1
40.62,-74.175,1
40.62,-74.194,1
40.62,-74.206,1
40.62,-74.218,1
40.62,-74.221,1
40.62,-74.241,1
40.62,-74.249,1
40.62,-74.29,1
40.62,-74.327,1
40.62,-74.335,1
40.62,-74.34,1
40.62,-74.463,1
40.621,-73.406,1
40.621,-73.706,1
40.621,-73.715,1
40.621,-73.724,1
40.621,-73.733,1
40.621,-73.792,1
40.621,-73.818,1
40.621,-73.825,2
40.621,-73.845,1
40.621,-73.888,1
40.621,-73.896,1
40.621,-73.914,1
40.621,-73.926,3
40.621,-73.927,2
40.621,-73.933,1
40.621,-73.934,1
40.621,-73.935,9
40.621,-73.936,3
40.621,-73.938,1
40.621,-73.94,3
40.621,-73.945,1
40.621,-73.947,1
40.621,-73.951,12
40.621,-73.955,3
40.621,-73.956,4
40.621,-73.957,3
40.621,-73.959,1
40.621,-73.962,1
40.621,-73.964,3
40.621,-73.965,2
40.621,-73.967,1
40.621,-73.97,3
40.621,-73.973,1
40.621,-73.974,1
40.621,-73.975,142
40.621,-73.976,5
40.621,-73.981,3
40.621,-73.982,5
40.621,-73.986,2
40.621,-73.988,4
40.621,-73.989,2
40.621,-73.99,1
40.621,-73.992,1
40.621,-73.993,1
40.621,-73.994,1
40.621,-73.996,1
40.621,-73.997,1
40.621,-74,1
40.621,-74.002,2
40.621,-74.003,1
40.621,-74.007,2
40.621,-74.01,1
40.621,-74.014,1
40.621,-74.018,1
40.621,-74.019,2
40.621,-74.021,1
40.621,-74.022,2
40.621,-74.023,2
40.621,-74.024,12
40.621,-74.025,20
40.621,-74.026,46
40.621,-74.027,6
40.621,-74.029,8
40.621,-74.03,1
40.621,-74.031,1
40.621,-74.032,2
40.621,-74.038,2
40.621,-74.04,1
40.621,-74.041,1
40.621,-74.056,1
40.621,-74.058,1
40.621,-74.06,1
40.621,-74.071,1
40.621,-74.083,1
40.621,-74.086,1
40.621,-74.087,1
40.621,-74.099,1
40.621,-74.113,1
40.621,-74.114,1
40.621,-74.115,2
40.621,-74.118,1
40.621,-74.133,1
40.621,-74.141,1
40.621,-74.164,1
40.621,-74.169,1
40.621,-74.173,2
40.621,-74.202,1
40.621,-74.216,1
40.621,-74.217,1
40.621,-74.264,1
40.622,-73.657,1
40.622,-73.705,1
40.622,-73.716,1
40.622,-73.724,1
40.622,-73.763,1
40.622,-73.784,1
40.622,-73.798,1
40.622,-73.806,1
40.622,-73.829,1
40.622,-73.841,1
40.622,-73.845,1
40.622,-73.892,1
40.622,-73.897,3
40.622,-73.911,1
40.622,-73.917,1
40.622,-73.92,1
40.622,-73.923,1
40.622,-73.924,3
40.622,-73.927,1
40.622,-73.928,1
40.622,-73.932,1
40.622,-73.934,1
40.622,-73.935,1
40.622,-73.936,8
40.622,-73.937,4
40.622,-73.946,5
40.622,-73.948,1
40.622,-73.956,5
40.622,-73.958,2
40.622,-73.962,1
40.622,-73.963,1
40.622,-73.964,3
40.622,-73.965,6
40.622,-73.967,1
40.622,-73.97,6
40.622,-73.974,25
40.622,-73.975,150
40.622,-73.976,1
40.622,-73.977,2
40.622,-73.98,3
40.622,-73.981,1
40.622,-73.984,1
40.622,-73.987,11
40.622,-73.988,6
40.622,-73.993,1
40.622,-73.994,3
40.622,-73.995,13
40.622,-73.996,1
40.622,-73.999,1
40.622,-74.002,6
40.622,-74.005,2
40.622,-74.008,1
40.622,-74.011,2
40.622,-74.015,1
40.622,-74.016,1
40.622,-74.017,1
40.622,-74.019,1
40.622,-74.02,1
40.622,-74.021,1
40.622,-74.022,5
40.622,-74.023,1
40.622,-74.026,24
40.622,-74.027,28
40.622,-74.028,21
40.622,-74.029,8
40.622,-74.03,4
40.622,-74.031,3
40.622,-74.032,8
40.622,-74.034,1
40.622,-74.035,1
40.622,-74.06,1
40.622,-74.066,7
40.622,-74.079,1
40.622,-74.089,1
40.622,-74.09,1
40.622,-74.106,1
40.622,-74.215,1
40.622,-74.217,1
40.622,-74.22,1
40.622,-74.223,1
40.622,-74.274,1
40.622,-74.429,1
40.623,-73,1
40.623,-73.303,1
40.623,-73.704,1
40.623,-73.717,1
40.623,-73.743,1
40.623,-73.784,1
40.623,-73.795,11
40.623,-73.826,1
40.623,-73.839,1
40.623,-73.841,1
40.623,-73.85,1
40.623,-73.908,1
40.623,-73.918,1
40.623,-73.926,1
40.623,-73.928,1
40.623,-73.931,2
40.623,-73.936,5
40.623,-73.937,19
40.623,-73.938,3
40.623,-73.939,2
40.623,-73.94,1
40.623,-73.943,2
40.623,-73.952,1
40.623,-73.955,2
40.623,-73.956,5
40.623,-73.958,2
40.623,-73.96,3
40.623,-73.961,8
40.623,-73.962,5
40.623,-73.963,2
40.623,-73.964,4
40.623,-73.965,7
40.623,-73.966,2
40.623,-73.97,2
40.623,-73.973,37
40.623,-73.974,27
40.623,-73.976,6
40.623,-73.977,2
40.623,-73.98,2
40.623,-73.981,1
40.623,-73.984,1
40.623,-73.986,2
40.623,-73.987,2
40.623,-73.989,3
40.623,-73.993,1
40.623,-73.994,2
40.623,-73.995,1
40.623,-73.997,6
40.623,-73.998,1
40.623,-74,1
40.623,-74.002,36
40.623,-74.005,2
40.623,-74.006,2
40.623,-74.008,2
40.623,-74.009,1
40.623,-74.01,1
40.623,-74.012,1
40.623,-74.013,1
40.623,-74.017,1
40.623,-74.019,1
40.623,-74.022,1
40.623,-74.023,1
40.623,-74.024,1
40.623,-74.025,7
40.623,-74.026,3
40.623,-74.027,1
40.623,-74.028,62
40.623,-74.029,36
40.623,-74.03,6
40.623,-74.031,30
40.623,-74.032,2
40.623,-74.034,4
40.623,-74.035,2
40.623,-74.036,2
40.623,-74.037,1
40.623,-74.039,1
40.623,-74.076,1
40.623,-74.094,2
40.623,-74.099,1
40.623,-74.101,1
40.623,-74.107,1
40.623,-74.113,2
40.623,-74.116,2
40.623,-74.122,1
40.623,-74.123,2
40.623,-74.125,3
40.623,-74.132,1
40.623,-74.136,1
40.623,-74.153,1
40.623,-74.162,1
40.623,-74.163,1
40.623,-74.165,1
40.623,-74.199,1
40.623,-74.217,9
40.623,-74.218,3
40.623,-74.219,2
40.623,-74.221,1
40.623,-74.223,1
40.623,-74.226,1
40.623,-74.242,1
40.623,-74.253,1
40.623,-75.361,1
40.623,-75.492,1
40.624,-72.992,1
40.624,-73.351,1
40.624,-73.62,1
40.624,-73.711,1
40.624,-73.73,1
40.624,-73.735,2
40.624,-73.743,1
40.624,-73.751,1
40.624,-73.77,6
40.624,-73.778,1
40.624,-73.792,1
40.624,-73.819,1
40.624,-73.837,1
40.624,-73.847,1
40.624,-73.894,6
40.624,-73.895,1
40.624,-73.896,1
40.624,-73.9,1
40.624,-73.918,1
40.624,-73.923,1
40.624,-73.932,1
40.624,-73.936,1
40.624,-73.937,1
40.624,-73.938,4
40.624,-73.939,18
40.624,-73.941,3
40.624,-73.945,1
40.624,-73.946,3
40.624,-73.947,1
40.624,-73.948,1
40.624,-73.95,1
40.624,-73.956,7
40.624,-73.957,1
40.624,-73.958,2
40.624,-73.959,2
40.624,-73.96,4
40.624,-73.961,4
40.624,-73.962,2
40.624,-73.963,1
40.624,-73.965,8
40.624,-73.966,1
40.624,-73.969,7
40.624,-73.97,20
40.624,-73.971,16
40.624,-73.972,32
40.624,-73.973,8
40.624,-73.974,1
40.624,-73.975,6
40.624,-73.976,2
40.624,-73.977,12
40.624,-73.978,2
40.624,-73.98,1
40.624,-73.981,1
40.624,-73.983,1
40.624,-73.985,1
40.624,-73.991,1
40.624,-73.995,1
40.624,-73.998,2
40.624,-74,2
40.624,-74.004,2
40.624,-74.013,1
40.624,-74.014,1
40.624,-74.016,1
40.624,-74.022,1
40.624,-74.025,8
40.624,-74.026,1
40.624,-74.028,50
40.624,-74.03,1
40.624,-74.031,11
40.624,-74.035,1
40.624,-74.041,9
40.624,-74.056,1
40.624,-74.075,1
40.624,-74.077,1
40.624,-74.092,1
40.624,-74.104,1
40.624,-74.112,3
40.624,-74.114,3
40.624,-74.116,1
40.624,-74.126,1
40.624,-74.141,1
40.624,-74.156,1
40.624,-74.191,1
40.624,-74.203,1
40.624,-74.209,1
40.624,-74.21,2
40.624,-74.213,1
40.624,-74.214,1
40.624,-74.215,2
40.624,-74.216,1
40.624,-74.217,2
40.624,-74.218,1
40.624,-74.219,1
40.624,-74.22,1
40.624,-74.368,1
40.624,-74.423,1
40.625,-72.988,1
40.625,-73.651,1
40.625,-73.71,1
40.625,-73.725,1
40.625,-73.726,1
40.625,-73.781,1
40.625,-73.795,1
40.625,-73.806,1
40.625,-73.894,2
40.625,-73.92,1
40.625,-73.927,1
40.625,-73.928,1
40.625,-73.93,1
40.625,-73.935,2
40.625,-73.938,2
40.625,-73.939,8
40.625,-73.94,1
40.625,-73.944,1
40.625,-73.946,3
40.625,-73.947,1
40.625,-73.948,1
40.625,-73.95,2
40.625,-73.951,1
40.625,-73.956,2
40.625,-73.957,2
40.625,-73.958,1
40.625,-73.959,4
40.625,-73.96,13
40.625,-73.961,24
40.625,-73.962,39
40.625,-73.963,8
40.625,-73.964,3
40.625,-73.965,83
40.625,-73.966,5
40.625,-73.967,2
40.625,-73.968,1
40.625,-73.969,1
40.625,-73.97,2
40.625,-73.971,5
40.625,-73.972,2
40.625,-73.974,1
40.625,-73.975,1
40.625,-73.976,4
40.625,-73.977,8
40.625,-73.98,1
40.625,-73.981,2
40.625,-73.982,2
40.625,-73.984,1
40.625,-73.987,1
40.625,-73.991,1
40.625,-73.993,1
40.625,-73.994,2
40.625,-73.995,2
40.625,-73.996,1
40.625,-73.997,2
40.625,-73.999,2
40.625,-74,1
40.625,-74.001,1
40.625,-74.003,1
40.625,-74.006,1
40.625,-74.01,1
40.625,-74.013,1
40.625,-74.014,1
40.625,-74.016,1
40.625,-74.02,1
40.625,-74.021,1
40.625,-74.022,1
40.625,-74.024,1
40.625,-74.025,2
40.625,-74.026,1
40.625,-74.027,5
40.625,-74.028,5
40.625,-74.03,2
40.625,-74.031,1
40.625,-74.035,1
40.625,-74.036,1
40.625,-74.039,2
40.625,-74.04,1
40.625,-74.041,2
40.625,-74.077,3
40.625,-74.08,1
40.625,-74.091,1
40.625,-74.112,1
40.625,-74.115,1
40.625,-74.116,1
40.625,-74.118,1
40.625,-74.159,1
40.625,-74.172,1
40.625,-74.213,1
40.625,-74.215,1
40.625,-74.216,1
40.625,-74.217,1
40.625,-74.218,3
40.625,-74.219,1
40.625,-74.22,1
40.625,-74.267,1
40.625,-74.293,1
40.626,-73.42,1
40.626,-73.595,1
40.626,-73.702,1
40.626,-73.715,1
40.626,-73.723,1
40.626,-73.736,1
40.626,-73.775,1
40.626,-73.777,1
40.626,-73.787,1
40.626,-73.792,1
40.626,-73.793,1
40.626,-73.795,1
40.626,-73.797,1
40.626,-73.811,1
40.626,-73.84,1
40.626,-73.847,1
40.626,-73.851,1
40.626,-73.858,1
40.626,-73.864,1
40.626,-73.868,1
40.626,-73.888,1
40.626,-73.892,1
40.626,-73.894,1
40.626,-73.895,1
40.626,-73.913,1
40.626,-73.917,1
40.626,-73.918,2
40.626,-73.922,1
40.626,-73.924,2
40.626,-73.928,3
40.626,-73.931,1
40.626,-73.933,1
40.626,-73.934,1
40.626,-73.938,1
40.626,-73.939,1
40.626,-73.94,5
40.626,-73.941,4
40.626,-73.942,2
40.626,-73.945,1
40.626,-73.947,6
40.626,-73.95,1
40.626,-73.951,1
40.626,-73.954,3
40.626,-73.955,2
40.626,-73.956,5
40.626,-73.957,4
40.626,-73.958,2
40.626,-73.96,2
40.626,-73.961,4
40.626,-73.962,3
40.626,-73.963,2
40.626,-73.964,1
40.626,-73.965,10
40.626,-73.971,9
40.626,-73.972,1
40.626,-73.973,3
40.626,-73.974,2
40.626,-73.976,27
40.626,-73.977,6
40.626,-73.979,2
40.626,-73.98,1
40.626,-73.983,1
40.626,-73.984,2
40.626,-73.986,1
40.626,-73.99,1
40.626,-73.994,2
40.626,-73.997,1
40.626,-73.998,2
40.626,-73.999,2
40.626,-74.001,3
40.626,-74.002,4
40.626,-74.005,1
40.626,-74.008,1
40.626,-74.01,1
40.626,-74.012,2
40.626,-74.013,1
40.626,-74.014,1
40.626,-74.015,6
40.626,-74.016,1
40.626,-74.017,3
40.626,-74.019,1
40.626,-74.02,1
40.626,-74.021,2
40.626,-74.022,1
40.626,-74.024,4
40.626,-74.026,2
40.626,-74.027,8
40.626,-74.03,9
40.626,-74.033,1
40.626,-74.037,1
40.626,-74.04,1
40.626,-74.046,1
40.626,-74.05,1
40.626,-74.055,1
40.626,-74.064,1
40.626,-74.075,1
40.626,-74.078,2
40.626,-74.079,1
40.626,-74.083,1
40.626,-74.092,1
40.626,-74.093,1
40.626,-74.105,1
40.626,-74.106,1
40.626,-74.109,1
40.626,-74.116,1
40.626,-74.123,1
40.626,-74.125,1
40.626,-74.156,1
40.626,-74.16,1
40.626,-74.162,1
40.626,-74.165,1
40.626,-74.212,1
40.626,-74.213,1
40.626,-74.216,1
40.626,-74.217,3
40.626,-74.218,3
40.626,-74.219,1
40.626,-74.22,3
40.626,-74.221,3
40.626,-74.256,1
40.626,-74.257,1
40.626,-74.39,1
40.626,-74.396,1
40.626,-74.416,1
40.627,-73.308,1
40.627,-73.645,1
40.627,-73.693,1
40.627,-73.726,1
40.627,-73.734,1
40.627,-73.74,1
40.627,-73.772,6
40.627,-73.789,1
40.627,-73.794,1
40.627,-73.823,4
40.627,-73.843,1
40.627,-73.892,1
40.627,-73.904,1
40.627,-73.907,1
40.627,-73.911,1
40.627,-73.915,1
40.627,-73.916,1
40.627,-73.917,1
40.627,-73.92,1
40.627,-73.921,2
40.627,-73.928,1
40.627,-73.93,1
40.627,-73.932,1
40.627,-73.935,2
40.627,-73.936,1
40.627,-73.937,1
40.627,-73.94,1
40.627,-73.941,8
40.627,-73.942,11
40.627,-73.943,1
40.627,-73.944,4
40.627,-73.947,3
40.627,-73.948,1
40.627,-73.95,24
40.627,-73.953,3
40.627,-73.956,1
40.627,-73.958,1
40.627,-73.962,2
40.627,-73.963,1
40.627,-73.965,11
40.627,-73.966,19
40.627,-73.967,2
40.627,-73.968,5
40.627,-73.969,1
40.627,-73.97,4
40.627,-73.971,17
40.627,-73.972,1
40.627,-73.975,1
40.627,-73.976,1
40.627,-73.977,1
40.627,-73.983,3
40.627,-73.984,1
40.627,-73.985,1
40.627,-73.986,1
40.627,-73.995,1
40.627,-73.996,2
40.627,-74,1
40.627,-74.003,2
40.627,-74.004,3
40.627,-74.01,1
40.627,-74.011,1
40.627,-74.012,1
40.627,-74.013,2
40.627,-74.014,3
40.627,-74.015,8
40.627,-74.017,1
40.627,-74.018,4
40.627,-74.019,1
40.627,-74.022,1
40.627,-74.023,2
40.627,-74.024,2
40.627,-74.026,1
40.627,-74.029,1
40.627,-74.03,4
40.627,-74.031,1
40.627,-74.032,1
40.627,-74.041,1
40.627,-74.047,1
40.627,-74.065,1
40.627,-74.076,1
40.627,-74.077,1
40.627,-74.08,1
40.627,-74.081,2
40.627,-74.089,1
40.627,-74.111,1
40.627,-74.112,1
40.627,-74.116,1
40.627,-74.119,1
40.627,-74.124,1
40.627,-74.128,1
